RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31
1300,238,Ottawa County,county,MI,MI,"Grand Rapids-Kentwood, MI",26,139,,,,,,,,,,,,,,,,,954.0424349521178,976.6603268084965,967.9211559233406,970.9300616429616,969.7889672849374,947.3823164419093,947.9093342469525,959.8367529767013,983.5566431046215,1003.0909137608404,1009.0551813042332,1031.9208149699432,1031.9393999220158,1042.3235248605054,1036.7170104395818,1040.230611897978,1025.640528377487,1034.4514127431803,1033.4673720502701,1029.3398317067076,1036.2667243231601,1037.944842329329,1064.3889409261974,1071.4792044366914,1084.5278080369558,1090.2149161942223,1091.7455815418505,1092.469026496491,1092.214394366401,1082.4499974910477,1091.3732140853092,1093.830765407803,1108.3443961176129,1106.3657615810505,1103.7296301587985,1110.039991521693,1125.9129038869264,1136.024951374697,1138.3261468570602,1131.3068271475358,1139.3232363933978,1127.6469303852425,1114.4180214517246,1094.0925641221654,1112.1675783405014,1135.7787607811943,1162.4152887034775,1156.3882304042068,1166.0018348186234,1173.9000667625226,1196.1895665295726,1184.9052673484102,1178.0750200806347,1179.4706880667175,1204.3810213167326,1206.2076880366894,1214.7265216308472,1224.597745451016,1252.2487670082432,1265.9514425321556,1277.2091372741781,1295.6410860959083,1329.5791197095498,1348.2005278092727,1371.0507118169496,1365.3465659790472,1378.0739667898072,1371.8520624589084,1371.8064973426847,1371.9620275762857,1384.466231380351,1405.5040898122672,1423.8647078563176,1442.1041436540072,1457.8408441656804,1466.6051027874446,1480.6550054929896,1476.7191073188826,1468.5645858557682,1443.6420590525258,1442.4915066339472,1464.8652873984656,1485.4097810593194,1506.8509890559633,1506.0106212305113,1527.1964379503179,1533.7311581226008,1548.3816123435513,1560.0998093975797,1561.2971750430825,1590.3415805247673,1591.2751001214747,1606.2455770044498,1570.6250998843404,1587.524329767905,1570.4294133776032,1597.2569800614565,1595.3613452697673,1625.260936617586,1644.5542212708522,1654.3976962241218,1666.5676631250037,1677.2267314789822,1654.6059556507237,1649.4681691691949,1620.6533816165618,1613.763888888889
2616,239,Anchorage Borough,county,AK,AK,"Anchorage, AK",02,020,1264.8623052565458,1263.1078266408142,1264.0501291644123,1259.3835929740756,1265.8055642524755,1272.7157764200228,1272.1049072418402,1264.6233245389612,1265.6466959822615,1263.749736197837,1263.9803324794664,1263.5150718091832,1261.1976816628576,1264.0557856344315,1255.2920408837385,1261.1953272264032,1260.9001189641158,1258.8445151180383,1245.9017324688182,1240.146047408625,1239.673558138445,1238.492381716429,1234.4087355445695,1222.895270089605,1220.920422532837,1218.3744840769377,1230.7502144096843,1236.6956478578934,1245.5634891303798,1245.2094058999776,1242.603536769953,1234.2230401126449,1228.4091582839928,1223.4840354635323,1213.9303888375282,1211.8656970258094,1209.114314956566,1217.1385273985152,1223.9409260772704,1237.06146211476,1248.4483531565093,1255.8969346065587,1255.4575646952687,1251.9260618276974,1247.048612589661,1241.169587138261,1235.594205414678,1231.0216827010354,1229.539413129579,1232.0472636624675,1238.220277942951,1249.8243726899407,1256.6333271157353,1257.5266376279897,1259.9331023474442,1261.005090697686,1264.5805703997141,1254.7234005685202,1248.166998330291,1241.4088653475972,1248.9288185306964,1253.326791646159,1260.8964839774455,1260.1903886977852,1268.5343796383436,1271.418561249329,1279.99132722326,1281.7171779066864,1289.8706673187396,1296.767552813253,1303.0622381279813,1297.763609363761,1293.0150490410342,1286.7077617771988,1289.8672909191696,1294.19624649812,1310.575151092363,1335.1822780735422,1356.453363312395,1378.7208341156922,1386.8515921754802,1392.6259280298955,1381.2130093272053,1374.147767875571,1378.4521537790924,1391.828789504398,1416.9525806831882,1437.720963592176,1459.8610851138246,1477.8387416784014,1506.4485984568817,1519.4737512816669,1521.8422161152198,1513.4045151265345,1511.5719753500346,1512.270326418039,1506.585031374364,1520.7427653168133,1526.7552014961761,1544.2305876784392,1559.1383335884489,1580.3867484162013,1596.443814487777,1600.7800297845483,1606.570236075877,1605.866048011547,1602.9517386388468,1597.045675143321,1595.8519752359603,1598.5845893230078,1608.827107684897,1617.987850448856,1622.85377771463,1638.8198581136603,1655.554136923726,1667.7275713979586,1668.2091864526715,1659.3374396969402,1650.597975923214,1642.1177650864072,1647.3396265693725,1662.7999391996707,1677.1107124513903
2668,240,Cleveland County,county,OK,OK,"Oklahoma City, OK",40,027,942.9462351204928,940.4225082052257,947.7481517312697,952.8649315965953,964.0733670618863,962.4721819669502,966.965721435649,962.6942254805068,961.6115205928517,954.6679129166183,955.3475902275159,956.7162296363731,964.8891511393648,968.0374075784534,971.1924068598579,977.7009242134092,983.1357903390697,989.8599751079764,978.2993112214326,973.0209607128913,963.4436914697751,954.084571617394,946.0050593414364,945.2225289503122,953.427966800395,963.8006826636872,973.979044618866,982.4574009814731,987.3505092735181,987.9238685184857,990.1137722726377,989.7831228588229,987.1182285315912,978.3828094758933,970.777399475197,970.1546069962334,978.0494485567585,991.1358306688187,999.8541131783386,1005.9456431762195,1002.2584132425774,1005.722691457226,1004.0799949833928,1007.8361126161727,1002.7720658299028,1002.086073598182,1001.2801386332425,1003.0380301477356,1005.9217577469107,1009.9034710222077,1021.2081211096252,1029.429617356106,1035.670924860225,1035.3726830550058,1036.6925744981768,1036.5179960807277,1032.9072799683424,1028.9324980729616,1031.9191472999473,1032.9856857579794,1039.7638559614568,1036.8961884220687,1041.7341355617984,1041.3574229930327,1049.973632589923,1054.1239524899017,1061.5911250799245,1064.6179095810353,1068.1979775413538,1076.4792316454163,1081.223750013982,1086.2697793432974,1085.0857112219155,1089.2441242301595,1099.07763344179,1114.5155268311134,1129.5661612102303,1148.83877089755,1161.0083005898173,1180.534755344067,1188.874047389845,1201.0703606040865,1204.0150640284564,1207.8392619865203,1213.3600210053812,1217.635071329739,1223.9929993567937,1235.4756136196647,1249.1334678359958,1260.1464729020563,1266.9952583055897,1274.7023616333613,1280.1005150751846,1276.77520450466,1277.881440665429,1277.4096549258948,1280.437206536345,1278.4068321744644,1280.402393437805,1282.9612466328365,1282.8601501116764,1291.607774031613,1304.2579687731577,1321.6649233613014,1329.9708091529822,1324.740894459742,1318.7037133803847,1316.5887358345974,1322.6495062341596,1329.4104942206816,1332.9122343912643,1327.6302077505247,1323.278543481092,1325.1882267832075,1345.2772784553615,1362.4184342859414,1379.8111880840643,1382.5546059316046,1376.3734966850793,1375.9226448361787,1378.892514532109,1388.2407632941756,1385.1505923055354
2779,241,Lexington County,county,SC,SC,"Columbia, SC",45,063,962.9208832487325,954.7299623597977,954.2892902915326,962.6797444342469,972.0114510206673,971.7190340161592,974.0181509914306,976.5366682068777,979.1467324152275,980.3541597569318,989.934355423679,987.7009376526436,987.9299839969068,975.9340202148755,986.5379041695163,993.5023505451051,1005.1543284861501,1003.2785648287177,1000.7368913713876,998.9950449025664,997.4202112720009,999.870185239408,1002.950551774097,1001.4473465952757,998.0480515485735,1004.0082849359311,1016.5386103548265,1029.7086232971797,1030.7522972914169,1034.0718309727133,1038.0112076099867,1039.4696561587639,1033.498425521073,1029.714049549976,1032.488602229926,1037.7770568337405,1044.6855813504337,1051.2648803209186,1059.8530399690428,1063.003566584328,1064.5716266824593,1065.3602347575231,1066.5066704750386,1078.1342225384983,1084.0674741652524,1090.0126209343164,1084.8274431165353,1086.5898655362241,1090.1036748288668,1088.775263129678,1089.9550198641468,1093.7582673131405,1109.135706740547,1120.7003477251594,1126.5547444678712,1129.3632352197856,1132.7738080793965,1129.2549727799337,1127.189628384429,1125.9353981734262,1130.6373398303178,1144.644991655673,1148.8016562785187,1155.659604474387,1148.085657242895,1157.6000970959424,1166.675238613605,1175.9358309767822,1177.498848173734,1185.9619685071445,1185.154329661611,1186.8996350260313,1195.0843129209654,1209.9515608929228,1227.3274118758882,1242.9550944262332,1268.6351127590597,1294.5685843592353,1302.6439375790321,1317.1416496812092,1333.579557547284,1353.616808035348,1361.6633822526867,1361.868452272822,1367.2166196400415,1370.7540821856585,1383.074361559363,1401.7569882528032,1418.8235789826126,1430.0209244674077,1440.81724172741,1445.6132786614276,1450.2521726827554,1447.1054925115732,1452.0932822419907,1468.9849723943748,1477.1758647746092,1477.4529535970564,1478.3931015240996,1487.3370552092522,1511.468499486573,1518.4976352760436,1533.128901862667,1536.8213902769182,1539.8708815993239,1537.718886031019,1535.7992565987615,1541.9453800689007,1545.6090192868817,1543.8905764025537,1546.6690768390058,1550.3524269339928,1569.1409102143205,1580.4944961504375,1598.3677541645734,1602.5013016301816,1616.737916204301,1617.5298011139507,1621.6695823856692,1627.6858250086723,1627.4891428659716,1639.5786528145773,1639.4961434229726
232,242,Leon County,county,FL,FL,"Tallahassee, FL",12,073,888.3259108478958,892.930341916028,898.5280316136412,906.4560333494591,906.3074574788895,910.1921135724842,907.2395932135363,904.6727677855232,899.2844418949663,896.0215834194523,896.5450725746941,900.5125889041191,906.5817614007188,914.8512884170441,919.5293388378806,922.1240295473787,922.2033874639453,924.4513589932042,927.5274657324508,923.3080587939419,917.6290171719811,914.7686906279661,910.9988232771691,915.7147295068962,922.1558606215565,936.5684347211321,946.075121955466,951.2931389527107,956.7676673807712,954.2925283180155,954.6772616465123,955.8328236333232,960.7825032039017,965.5005005537407,962.9208796507949,960.120152750614,960.677736324766,971.2305213912924,984.2616090679409,991.039156729192,992.8906976483906,989.992308437572,988.8916355610917,988.69213727823,990.8077219458983,995.11450286046,999.2545130562286,1006.2432659535054,1014.9406311192173,1020.9647439349069,1028.666635494343,1028.3442273226105,1029.570536238454,1033.547223150573,1043.401332510419,1051.608549304803,1053.4213548340629,1053.4520491032208,1053.250207346144,1049.5474299855325,1042.8478236980677,1049.301170517128,1052.9434557764146,1060.8056710543867,1051.9104299935498,1055.247337132788,1052.5852596504058,1061.7156682659966,1065.1985405449911,1073.6930090984674,1077.6446461685696,1081.1063457123828,1081.618057698745,1086.539244611894,1088.2331079646358,1096.092164206582,1107.6695186141392,1123.9571943617443,1148.8996191471208,1173.2108134490825,1198.8241639370983,1213.8878831594914,1219.8677723065007,1239.554908108036,1246.799436521044,1251.7018322054769,1259.121683464711,1273.3947967363026,1302.6667507142424,1320.8411394752811,1343.4818975165442,1364.7507087566983,1379.4669350694012,1395.920887490649,1397.8190082608144,1394.5023577784389,1385.3558498093048,1390.612551426422,1397.6054553782242,1412.8923043906882,1419.693120692714,1423.5290056864133,1428.9441480909827,1428.6099179235202,1444.577095682261,1449.0198289103823,1475.256890589987,1477.8641346216737,1483.3113597563402,1476.8806457074397,1480.8365122992616,1481.4581028012144,1477.1268522428923,1482.1175499160254,1487.0290080952934,1495.78702520153,1494.421102360292,1498.0162943842101,1502.492578735169,1516.9001635541897,1522.9179087868959,1528.5715096582958,1523.7333333333333
2575,243,Thurston County,county,WA,WA,"Olympia-Lacey-Tumwater, WA",53,067,1092.6864255185349,1099.780274037734,1107.852031222442,1113.7715064558101,1117.7747106143684,1122.2521745271333,1128.8687683819037,1132.9944360995862,1137.16966989758,1138.934306523795,1138.7479808447792,1138.6707810620755,1137.978458703193,1137.1666783551589,1148.274571616347,1162.1439001417789,1181.3316257985466,1192.6136574680945,1199.332193495177,1207.60438634902,1208.4351535573794,1209.8538955473448,1203.1786269719375,1211.027591310069,1218.0772030940611,1234.0210627267268,1244.1161524604497,1262.3427554290763,1278.00483229805,1289.8539746677748,1294.533273913056,1297.1984986263965,1305.1551393158613,1312.1634481709368,1316.193184042907,1312.0507780472992,1314.5105733469763,1322.509124321722,1340.9348695918127,1361.5997767863378,1370.7986366128468,1376.1844709934269,1372.1108904604084,1381.0998846259668,1385.640726957976,1394.0852468438732,1387.847054192082,1389.785556629467,1387.826281625929,1403.9041128115346,1417.6675028539214,1435.0601032614898,1447.5048862401302,1456.8710648982653,1466.2498203587722,1472.447144470624,1474.1386954344146,1475.6996376479485,1477.8947138984904,1479.0934363015895,1484.4431852857178,1491.654759980203,1514.8482816972512,1524.0398929598218,1530.188449856589,1527.2355439558933,1551.4938595737178,1579.9864857039108,1607.9981220198729,1613.82591498281,1617.9738420390615,1607.355746465702,1620.195812186092,1638.597958430057,1678.0358941922325,1701.8171650311733,1724.4359558672506,1742.6323097842346,1769.8603098724918,1796.9527173584008,1816.4051736741783,1829.1558153984315,1835.9518629543331,1850.2210114468485,1856.2204304639693,1868.1851982238072,1882.646721678411,1904.404320832007,1926.6009807148973,1943.214361356638,1955.358664059977,1959.0753765449176,1945.6444576978806,1929.779488815868,1916.2706249035227,1908.1322461546276,1902.0907838664411,1910.2180802700427,1934.1281136243367,1953.638544597218,1968.4111880946273,1979.129338378412,1991.701883008855,1997.4573896919806,1994.5889814947823,1998.8831340475995,1991.831176905566,1992.3633199245348,1996.095102272952,2003.4544670468824,2013.8990421729382,2014.9825591282945,2025.2217176632375,2040.9901471011124,2051.6774265365525,2060.6248497924016,2054.312733853375,2057.071606327353,2052.7564816757476,2062.178922411843,2056.6220013716143,2058.449462153932,2053.775676937442
1110,244,Ingham County,county,MI,MI,"Lansing-East Lansing, MI",26,065,666.0542711217555,690.582108074423,692.9656631230569,694.7653772588296,687.8242242227375,693.9528869751076,695.3544771443846,699.4125479447313,701.7535454149119,703.7748945697417,703.4870150354426,698.0521367129993,704.7905617230898,702.6803817654555,720.194047898098,722.8162387868092,725.742655394559,725.2442713526692,727.7199981960299,737.6982563282498,734.6752008973671,734.2968922616342,727.9235344202434,725.9109184356138,727.0259524989527,735.6313571048588,745.8633894488864,746.8658597505074,752.3396645738839,753.6574738655152,756.6704743168916,762.2208603349698,772.2484818551047,780.9857381491705,775.1942662726685,766.5498606610856,768.7651538190063,772.0942577463488,780.4224920830445,783.7735839846371,793.7642764006509,796.6284796450659,799.6250288530654,800.6543924276831,809.0484097112101,816.8457568856213,823.0851921156068,816.4517611288974,806.8634769561897,801.3335883424774,810.3203887786588,821.857449107364,831.1136874189443,830.3600656179162,831.8152893724183,843.1645568265917,854.6197934132094,859.696673312776,850.8033189636276,841.2756002503028,843.0668583330418,844.95313741782,852.5409639242795,863.7305809238413,873.398764230233,876.1730503172047,875.4021824344301,886.002883819099,902.8181528898664,907.9068586876338,898.5984250741576,907.4018786576466,910.9861568719977,935.1792874196207,932.9109564461198,940.6854584021905,937.33208713255,942.3102566741486,950.1107909182745,973.4290349150897,983.4616562932695,994.0946319219847,991.4581984076375,994.6467219393681,1008.1705911532672,1013.1836275903895,1030.1983560647868,1035.7754274518022,1050.3691188791743,1060.892722981558,1059.4242879493418,1070.1021987725455,1066.9627805354828,1076.2612423561673,1071.0966392351413,1088.8515760206622,1090.8324061517978,1098.9748785764289,1090.7044829578451,1099.256719056804,1095.377804233753,1098.6054517268756,1100.2252918331546,1107.0716097984196,1115.5397039539514,1126.4396592505304,1150.5471428327028,1143.356251846169,1139.7862819396535,1136.88705156662,1151.5132350824463,1163.5878748653836,1170.5051572246248,1185.6826889579138,1183.763290239275,1180.6472318824528,1194.5981072529505,1209.2601448596622,1215.9407492492267,1208.8458783467393,1222.4738943293783,1224.193365235161,1235.907209754911
2877,245,Winnebago County,county,IL,IL,"Rockford, IL",17,201,676.8689527926902,689.1587526996357,682.7052730494855,690.8458032367683,696.1646568882021,714.3218117752089,711.518183159303,710.9386005332095,712.0234457005078,710.0214696402787,702.6987730056642,695.9829458482573,700.9848310593854,705.740469867237,704.3324381056542,707.8442948068176,718.0727241016225,724.2181256030212,731.7124816872672,728.8000036303654,735.6112366835221,733.6440746251122,735.0099520369735,732.5206191458434,728.9779310070581,728.8101171412964,730.3553857319722,736.9001591015274,741.0072147586194,746.6754431021691,747.9007578891601,751.5256782898451,751.5570689332427,752.6230210806865,752.9558837359705,755.0541621317549,754.0844947456255,755.6328335703838,760.4848771133773,762.2278003405372,767.8420029681394,770.440408310784,778.0965347750847,778.8559636913149,779.1267722653948,777.7026938563281,784.9868615522942,786.3167079771036,791.6226787036977,787.8506348186016,794.8393323541923,799.9646138783955,808.81881835156,809.815080182819,811.5952162629856,812.3584087323638,813.1963746727506,817.6758710305817,820.7922021893978,823.861840137,827.7133259898578,830.2683267295432,837.114138780441,838.2482230107421,840.7267366487544,843.0882020739053,853.602432309145,865.4634382664316,879.377247119664,879.4058783017437,877.9725305171537,877.5148123492203,891.9698015580228,912.1510570377773,921.6800007402909,923.2521868232245,923.6711608955745,930.4263617067908,933.2175455678735,933.5576568799132,938.7814084820268,948.4310793673295,959.7863211873014,966.1523938422104,968.9235421518574,968.4658619914612,984.8794607780528,1007.0794414807599,1026.4696751570314,1027.6219048656878,1023.9675335750212,1023.3247375517087,1030.5403121007398,1037.8842099887204,1037.4200318630812,1037.8309001978764,1035.8025339159815,1046.8860559723717,1065.0699996053106,1080.6640906230082,1091.9041280733659,1093.5961264020464,1101.0490079771023,1112.1114441697703,1122.2375065366016,1125.5930894140026,1133.7081533715386,1141.4298638879272,1149.7505346650387,1154.3431891562918,1151.0088871268752,1151.6884449272295,1160.3002893430773,1175.8587845659122,1197.097492137323,1206.054838051249,1212.9574038355445,1219.4670856935943,1217.076066485695,1208.2489053444722,1210.4060960534673,1233.8846045170324,1255.873015873016
1650,246,Dauphin County,county,PA,PA,"Harrisburg-Carlisle, PA",42,043,803.9835546930303,811.0310175729378,818.8274048405781,828.9364526095621,829.5627653499832,827.142945829312,825.7183633369852,824.6373712832952,828.5821743909415,822.4806544944021,823.7039633544525,819.9014734651016,825.447049666993,825.6249491027262,831.8217730643036,841.1234831951124,847.9785918387305,850.3686653517242,845.4608071770677,844.1235354622975,847.4528817085456,851.4775287325301,850.3380201580441,840.314604663173,842.0880000243377,846.4145366487419,857.2425761731052,860.567755988304,862.9137589515359,867.5656705755541,868.1397034726938,871.2960589299222,867.1377569083421,869.538087257178,870.6612559509455,870.2999037541152,875.4647049292689,877.2908581004991,885.6451398084989,890.6986598986696,896.662581171454,902.2265357223566,904.690712902256,905.0570511038864,905.8031496683088,911.8633124836756,924.2701292284019,925.1160202717768,924.0241653375858,916.121237750288,924.7680414864833,925.4230123871392,934.7517897565892,938.5110142842756,946.6513704908043,949.1022523408443,952.2868867239863,952.430044878902,953.3374631333254,952.7664388251686,964.0137467071006,969.3034102984731,982.5754507894623,981.7783991724367,986.8016369517966,990.0079527108079,999.2755670776476,1005.9070889212917,999.6439628163466,1010.0738960521544,1019.5058411753046,1043.081963940814,1041.4511055256905,1043.5536081392977,1039.726242405624,1051.1619643062893,1069.7414378589135,1099.359355414293,1119.862258283915,1140.7495701031444,1148.389535790687,1157.4319434395534,1164.221644595664,1177.2437396388204,1184.0806307009336,1183.1909288903003,1185.942154776871,1204.0007936648515,1221.3685926062572,1229.7674230815203,1226.3873611974036,1226.1681156639293,1226.7448078151676,1231.2102492851916,1230.0932194622847,1221.9665431307753,1215.550276094756,1224.0338417243443,1246.6057258302562,1259.0473575566068,1267.5310191120725,1266.9075061314954,1274.617880061908,1279.8124088079364,1284.4987526113057,1279.5120960546242,1272.9815959790592,1272.9287468216744,1276.2842283179787,1281.7728159687792,1284.0883524712958,1292.2534704042002,1304.748931386575,1311.6081380809767,1317.5162350303253,1322.5479806871542,1336.5483388601037,1343.8686992801656,1339.1254044853358,1345.4600105185273,1343.8012967612376,1351.0388154219484,1353.1450954430102
3261,247,San Luis Obispo County,county,CA,CA,"San Luis Obispo-Paso Robles, CA",06,079,1699.8855489532918,1716.5560175510302,1766.5640421806056,1807.700884695483,1851.5993954814319,1859.7492794856669,1879.6511728888722,1889.7336880170947,1918.7071628348665,1902.4533482614072,1871.6014807454774,1854.8695617887938,1878.3487342935175,1920.3234432110416,1928.0492738771156,1938.1503375025122,1936.8294315625844,1962.9075129389932,1978.8204312960709,2003.225893618561,2006.477300962423,2006.6013261818266,2001.1343204222076,2008.1373378797161,2031.6499150638513,2035.3228683702123,2075.3626659557012,2077.701965832068,2090.2712396831093,2079.458061922527,2060.920573890987,2063.422436826926,2089.543683607153,2113.6561483217533,2125.6334285998437,2117.8418003724382,2135.2563978514418,2140.2536357450504,2133.531241020606,2145.0065887092956,2144.688606115812,2164.8636886189443,2153.5740022768396,2171.1307875339576,2188.483413557513,2218.858237500665,2230.7038555952836,2229.039733136951,2223.3652318631534,2228.724708442061,2233.911381600975,2239.1397127314167,2246.4723042577343,2254.0130501325957,2268.1618222174156,2258.074480306168,2249.4219132925655,2247.5068074821647,2263.8086424214525,2273.4754850573363,2296.677824702156,2316.8322391131055,2320.273909258294,2298.8413395350804,2283.754879867017,2295.3914489906065,2310.2868102983675,2328.473735962506,2327.0475643470772,2326.9528303917937,2357.7870173811943,2402.6457994178013,2432.4439410414843,2431.6047606358616,2434.659389822072,2437.4698673850557,2449.657439249812,2455.4146185356585,2501.048579904618,2518.9029590299783,2561.5452521596158,2587.4037973798836,2630.4746467117857,2626.238126315337,2642.2778381875546,2657.245553358206,2708.261225010581,2745.5436281365373,2774.7115514409643,2788.655144543939,2803.187404633833,2804.8179317747995,2831.6820541037073,2814.6601448058204,2805.6702229745165,2809.3062569656477,2837.560306050945,2873.7309787408512,2897.3482219937177,2920.780761220352,2958.8364752773346,2978.932459595732,2976.6587895110956,2974.356829802932,2975.326896002685,2999.3999557513916,2996.3140886038723,3028.161545771051,3083.6250480767435,3130.2826505063736,3115.9954859059194,3083.0106647637213,3084.7293034705885,3102.5804599441863,3127.3562129820616,3145.338699021074,3146.19062062571,3175.735961249712,3172.588115169773,3196.0414784053223,3210.6789975770503,3243.269517095777,3259.5167082339335
864,248,Benton County,county,AR,AR,"Fayetteville-Springdale-Rogers, AR",05,007,870.427795530436,878.4660032048732,884.522959933169,891.2108529829125,899.222661613487,913.5918942656094,914.9966688970602,914.1975861588119,907.6499415739909,907.7708048355942,911.1248297416913,912.9285840416808,919.0023338401568,919.3957539067904,926.4670784755361,934.4145817382841,940.1064505224437,945.7867800708995,952.2119624732393,960.1623790561421,959.320275210972,958.242046155603,957.107419343736,960.6657533318303,960.3870388282814,968.8072465978981,976.4959608891833,984.1779823322355,982.8996930012859,989.297062587838,991.1619382248998,1001.2026218623698,1002.1568421787783,1006.2418981865239,998.1637488949717,993.8833117458255,995.64331879329,1004.9319020418232,1016.0187923967679,1017.6289284180822,1019.3121926272842,1021.2208168748143,1030.059971282563,1033.4966699335223,1036.7618973681265,1032.8171861849141,1029.9617891772473,1033.8669132845662,1037.960039709021,1041.3881015020372,1040.6928768486102,1044.8539698357772,1055.7393626683959,1060.2372703030085,1065.3434372212114,1069.6888803268005,1076.4002840050641,1079.8937080242074,1078.5917852907537,1073.9342637157217,1077.9061124657708,1085.929556008357,1098.8925850789728,1101.3141463908087,1099.7229397997257,1102.1506144495306,1111.1133263554184,1119.3950990698263,1128.004048391734,1132.064575864809,1139.646174172817,1144.8500898622835,1152.5674496580648,1162.2142082989585,1174.9869939006805,1192.120705981662,1201.2866691155648,1211.544379558025,1229.7339416241289,1260.9387080708257,1287.5890474158448,1291.7742761657041,1295.6665608241829,1300.4787739302997,1312.6795940752045,1326.9802262892374,1339.3864215242163,1361.6708975789181,1387.730361332085,1423.4884884920798,1458.8110721232495,1483.6171830194237,1478.135431488577,1465.8674035236518,1463.7488767285902,1487.712351808539,1501.7547243753977,1507.347659794026,1499.747881277127,1504.4330918928615,1505.2037659092114,1514.4359356803056,1521.9318308028542,1534.3670729042565,1536.7354043171385,1531.8199887012734,1516.0229176204848,1507.4989081407339,1512.1748947666244,1525.2083816302325,1531.4171438507053,1538.3119767652502,1549.8512118388358,1564.4288284705815,1580.874056221443,1591.7002608782498,1600.2526113232843,1593.2255692502088,1609.9136156806915,1611.5320683735818,1622.0621414250393,1613.6487648156663,1624.3901515151513
1196,249,Merced County,county,CA,CA,"Merced, CA",06,047,944.7535103460928,960.4957692083929,970.8240205486736,973.9739973349647,974.8162713732404,982.9511819603398,992.6260334926859,1000.8190204499876,996.2194876375829,1005.1361953250045,1001.1296221181848,1012.2091418040984,1011.3299092923369,1027.895495214005,1030.3583283119644,1050.4302504586956,1060.2887116644577,1078.8057629057253,1086.478376315236,1099.219099600117,1104.8520237435146,1104.301946554743,1100.9108023435037,1108.9341378036154,1120.5421866465576,1127.878180741008,1135.7842493392852,1152.4115750813464,1171.4342904847192,1178.8478776723928,1182.9469274782086,1192.0245678139115,1200.9522361451438,1194.5783968952596,1190.821777314317,1197.5275616060014,1218.1492664464167,1228.3277332154296,1237.4102415208133,1251.847649790288,1260.7420611835391,1271.532243127718,1279.9715438675505,1291.39138144879,1294.734470846479,1280.8591216802483,1271.1011738685202,1260.9967442904635,1272.2674366562037,1284.3094444762698,1315.983717851008,1324.9179092658428,1341.0517439553214,1356.656413374177,1372.5254015417809,1390.5810302989412,1380.5680745579562,1375.7407541439663,1365.055913838971,1358.8628109007734,1361.6708028573446,1367.9720821946921,1386.4452128118921,1400.3699892661887,1402.716290760396,1402.3490274381113,1407.1576325145895,1421.0181417828003,1432.4191736825298,1466.5726208738442,1493.9066184087435,1516.9196257031326,1514.0054090292163,1493.5461395898265,1514.1728654212286,1543.8453795629878,1602.5295183066544,1652.3400887118296,1683.2508836914114,1724.363480017175,1751.0135073462889,1754.792415970958,1780.8892311500947,1775.4992942729436,1806.530061307975,1815.901801467065,1824.7549706022298,1841.3865511388526,1831.0133675226602,1841.0741450377093,1824.4146643769718,1825.8580921852147,1835.9284183638545,1844.3638876319824,1838.4275943204136,1830.7433274450832,1828.8913700397823,1840.2510195962968,1850.5197088831878,1877.340014575026,1883.008582274407,1880.6045565630372,1874.766891268595,1895.5818641451972,1912.4328946126525,1921.7318947694268,1909.680568895804,1911.4604967585042,1902.7694113249183,1910.5550576920052,1918.0267213176335,1934.1474985027812,1950.4878723388817,1950.9221178158493,1975.0818963819233,1987.1678973040175,2008.0183772886517,2002.8576088701072,2008.6083625891877,2027.6803161313996,2033.6546867690035,2040.0232796120144,2034.1879807692305
